76,769-93-1133,ACTIVE,Hensley,Oneida,T,M,3,1947-08-22,2045 Brielle Upper,None,V6M 1Q4,Mesquite,HI,United States of America,+1 (604) 297-0159,661-9408,123-4479,Oneida.T.Hensley@whale-mail.com,None,Saskatchewan Income Tax for the masses,0.275,Yukon Income Tax for the unemployed,0.2636,,,,,1,0,2018-12-02,9999-12-31
77,270-62-7936,INACTIVE,Todloski,Benedicta,,M,2,1933-04-06,19554 Olmos Upper,None,73154,Akron,Quebec,United States of America,893-0518,225-5969,,Benedicta.Todloski@devils.com,None,Nebraska Income Tax for blue collar workers,0.0251,New Mexico Income Tax for doctors and lawyers,0.0387,,,,,1,1,2018-12-02,9999-12-31
78,867-96-7997,ACTIVE,Doig,Cherrita,,U,3,1971-05-21,10887 Pike East,None,19148,Fayetteville,UT,Canada,519-7855,+1 (608) 043-7002,,Cherrita.Doig@gmx.ph,None,Ohio Income Tax for school teachers,0.0148,New York Income Tax for blue collar workers,0.0471,,,,,1,1,2018-12-02,9999-12-31
79,811-94-7750,ACTIVE,Corbitt,Tish,,U,2,2004-04-05,9818 Pearson Avenue,None,84119,Jacksonville,OH,Canada,+1 (777) 444-7223,+1 (748) 485-1200,+1 (348) 344-3967,Tish.Corbitt@ip6.li,None,Michigan Income Tax for blue collar workers,0.043,Utah Income Tax for the masses,0.023,,,,,1,1,2018-12-02,9999-12-31
80,543-63-2723,INACTIVE,Caza,Lynea,F,M,3,1952-04-25,21034 Windchime Lower,None,V6K 1S5,Charlotte,British Columbia,United States of America,+1 (315) 834-4101,+1 (283) 775-5604,804-3245,Lynea.F.Caza@usa.com,None,New York Income Tax for inherited wealth,0.0685,Missouri Income Tax for school teachers,0.02,,,,,1,1,2018-12-02,9999-12-31
81,291-98-4516,ACTIVE,Payton,Shekar,,U,3,1941-11-19,16976 Gene Road,None,H6C 1Z5,Erie,IN,United States of America,418-5042,(410) 281-9879,,Shekar.Payton@mail.com,None,South Dakota Income Tax for children,0.0,Yukon Income Tax for doctors and lawyers,0.3855,,,,,1,0,2018-12-02,9999-12-31
82,235-55-8866,INACTIVE,Dinnin,Ness,,U,3,1925-05-27,5608 Country Crescent,None,85250,North Las Vegas,Newfoundland,United States of America,523-5799,(782) 083-5561,,Ness.Dinnin@teancum.net,Ness.Dinnin@hotmail.com,Quebec Income Tax for the masses,0.2125,New Jersey Income Tax for inherited wealth,0.0637,,,,,1,1,2018-12-02,9999-12-31
83,912-95-5439,ACTIVE,Kahtasian,Hoa,Z,U,2,1929-11-09,13895 Forest Road,None,V6Y 1P8,Little Rock,CO,Canada,(227) 580-2676,+1 (811) 201-2882,156-0270,Hoa.Z.Kahtasian@lpemail.com,Hoa.Z.Kahtasian@hushmail.me,Arizona Income Tax for the masses,0.04,Connecticut Tax for the masses,0.03,,,,,1,1,2018-12-02,9999-12-31
84,500-49-1866,ACTIVE,Mcmeegan,Nara,K,U,3,1924-09-08,10399 Buckroe South,None,33170,Livonia,Alberta,United States of America,252-0175,+1 (422) 543-9062,,Nara.K.Mcmeegan@london.com,Nara.K.Mcmeegan@12Freeukisp.co.uk,Ontario Income Tax for those driving SUVs,0.3939,Iowa Income Tax for school teachers,0.0144,mcm1946,472,607042,Expenses,1,1,2018-12-02,9999-12-31
85,253-86-3581,ACTIVE,Pelot,Lachu,R,U,2,1931-04-15,16764 McAfee Park,None,63152,Pembroke Pines,NY,Canada,096-9987,(939) 830-8656,813-6230,Lachu.R.Pelot@shtrudel.org,Lachu.R.Pelot@gmail.com,New Mexico Income Tax for doctors and lawyers,0.0387,Montana Income Tax for the masses,0.03,,,,,1,1,2018-12-02,9999-12-31
86,963-42-8878,ACTIVE,Eierstock,Cherianne,R,U,3,1950-05-07,6924 Taylor Crest Lower,Apt. 492,H6C 1X9,Detroit,AL,United States of America,352-6695,+1 (329) 001-2344,,Cherianne.R.Eierstock@consultant.com,Cherianne.R.Eierstock@deadaddress.com,Arkansas Tax for blue collar workers,0.0216,British Columbia Income Tax for the elderly,0.233,,,,,1,1,2018-12-02,9999-12-31
87,353-38-2774,ACTIVE,Petschenig,Laine,O,U,3,1937-07-08,17334 Lavender Street,None,94397,Shreveport,Saskatchewan,United States of America,(204) 371-7825,297-0374,426-3133,Laine.O.Petschenig@fastmail.fm,None,Ohio Income Tax for doctors and lawyers,0.0384,Nova Scotia Income Tax for the elderly,0.2577,,,,,1,1,2018-12-02,9999-12-31
88,431-87-7832,ACTIVE,Gosselin,Malynda,,U,2,1960-07-31,19743 Stockton Way,None,93696,Elizabeth,OR,United States of America,(400) 161-6815,(754) 927-8195,,Malynda.Gosselin@safe-mail.net,None,California Tax for the masses,0.0432,Yukon Income Tax for the unemployed,0.2636,,,,,1,1,2018-12-02,9999-12-31
89,087-94-2793,ACTIVE,McSorley,Nguyet,U,U,1,1942-01-27,2298 Wishek South,None,20043,Allentown,IN,Canada,+1 (913) 986-0567,606-2862,310-7054,Nguyet.U.McSorley@mailmetrash.com,Nguyet.U.McSorley@webmail.co.za,Yukon Income Tax for school teachers,0.1747,California Tax for the masses,0.0432,,,,,1,1,2018-12-02,9999-12-31
90,925-59-3673,ACTIVE,Rospars,Bailey,,U,1,1962-03-27,1560 Howard Court,None,79406,Windsor,Quebec,United States of America,715-8764,604-9543,+1 (796) 044-8040,Bailey.Rospars@privacyharbor.com,None,North Dakota Income Tax for everyone else,0.0933,British Columbia Income Tax for the elderly,0.233,,,,,1,0,2018-12-02,9999-12-31
91,211-32-3393,ACTIVE,Bergeson,Iteke,,U,3,1971-08-15,17924 Routh Crescent,None,H2D 1X4,San Jose,FL,Canada,(299) 646-9358,(478) 493-6305,,Iteke.Bergeson@animail.net,Iteke.Bergeson@moose-mail.com,Nebraska Income Tax for the masses,0.0529,Nova Scotia Income Tax for the unemployed,0.3867,,,,,1,1,2018-12-02,9999-12-31
92,124-03-5537,ACTIVE,Baldridge,Icy,G,U,3,1993-08-29,24383 Coventry North,None,79932,Regina,HI,United States of America,(656) 663-5139,(430) 170-9565,129-3182,Icy.G.Baldridge@whale-mail.com,Icy.G.Baldridge@12Freeukisp.co.uk,Georgia Income Tax for children,0.01,Utah Income Tax for blue collar workers,0.0512,,,,,1,0,2018-12-02,9999-12-31
93,813-23-9959,ACTIVE,Aminzadeh,Celeste,,U,3,1997-06-16,4779 Weller Way,None,23228,Colorado Springs,OH,United States of America,566-2727,515-2404,,Celeste.Aminzadeh@fastmail.fm,Celeste.Aminzadeh@shtrudel.net,Louisana Income Tax for inherited wealth,0.06,Ontario Income Tax for inherited wealth,0.4341,,,,,1,1,2018-12-02,9999-12-31
94,141-14-5536,INACTIVE,Ambroise,Noelani,S,U,2,1930-09-22,8065 Killeen Upper,None,96801,Bakersfield,Prince Edward Island,United States of America,301-5120,+1 (967) 084-6920,,Noelani.S.Ambroise@operamail.com,None,Ontario Income Tax for the unemployed,0.3306,Saskatchewan Income Tax for the masses,0.275,,,,,1,1,2018-12-02,9999-12-31
95,174-34-8860,ACTIVE,Plaskie,Sybyl,,U,2,1933-12-02,15401 Winter Park Lane,None,M5B 1W3,Santa Fe,AK,Canada,221-7768,697-6087,770-6142,Sybyl.Plaskie@moose-mail.com,None,Delaware Income Tax for everyone else,0.0473,Virginia Income Tax for inherited wealth,0.0575,,,,,1,1,2018-12-02,9999-12-31
96,832-48-4709,ACTIVE,Hann,Elsy,T,U,1,1957-11-06,12037 Overton Ridge Upper,None,B1C 1X4,Dawson City,OH,Canada,350-5760,(229) 395-1413,+1 (351) 886-4453,Elsy.T.Hann@privacyharbor.com,None,Nova Scotia Income Tax for inherited wealth,0.4434,New Mexico Income Tax for blue collar workers,0.0278,Han2558,574,208029,Expenses+Boomer+Spender,1,1,2018-12-02,9999-12-31
97,567-82-5598,ACTIVE,Moncion,Quon,Q,U,3,1980-04-15,1091 Ladera Lower,None,81007,Hartford,ND,Canada,+1 (253) 251-1651,(404) 227-8689,,Quon.Q.Moncion@eml.cc,Quon.Q.Moncion@gmx.com,Ohio Income Tax for everyone else,0.0541,Georgia Income Tax for inherited wealth,0.06,,,,,1,1,2018-12-02,9999-12-31
98,375-80-8054,ACTIVE,Bolzon,Dallas,,U,3,1988-06-21,12366 Hanover Road,None,80195,Tempe,HI,United States of America,842-2634,+1 (507) 524-8551,(783) 606-8002,Dallas.Bolzon@lawyer.com,Dallas.Bolzon@buffaloes.com,Montana Income Tax for university students,0.1,Newfoundland Income Tax for inherited wealth,0.4864,,,,,1,1,2018-12-02,9999-12-31
99,115-75-3875,ACTIVE,Royster,Lura,,U,2,1984-01-21,16059 Conier Lane,Apt. 180,M3V 1J8,Charlottetown,AK,United States of America,+1 (271) 264-9878,(465) 232-2891,,Lura.Royster@12Freeukisp.co.uk,Lura.Royster@quake0.de,North Carolina Income Tax for inherited wealth,0.0775,North Dakota Income Tax for school teachers,0.0534,,,,,1,1,2018-12-02,9999-12-31
100,365-30-3950,ACTIVE,Swanson,Ramana,,U,3,1936-04-05,341 Dunbar West,None,M5C 1V4,Moncton,LA,Canada,(339) 318-7354,(509) 187-0119,,Ramana.Swanson@peacemail.com,None,New Brunswick Income Tax for the elderly,0.3682,New Jersey Income Tax for blue collar workers,0.0239,Swa5362,452,3390186,HighValue+Expenses+Boomer+Spender,1,1,2018-12-02,9999-12-31
101,766-47-1784,ACTIVE,Carlock,Patra,G,U,2,2017-03-27,21731 Gulfton Upper,None,E7N 1J2,Providence,SC,United States of America,+1 (911) 218-5523,(366) 610-6501,,Patra.G.Carlock@letterbox.org,Patra.G.Carlock@aol.com,Montana Income Tax for university students,0.1,Hawaii Income Tax for inherited wealth,0.0875,Car2163,672,1948845,Expenses+Spender,1,1,2018-12-02,9999-12-31
102,913-96-2972,INACTIVE,McPhaden,Sydel,,F,3,1987-08-29,8481 Kirkwood South,None,H2B 1Z7,Biloxi,NH,United States of America,(763) 303-6991,806-9445,,Sydel.McPhaden@amplimail.com,Sydel.McPhaden@bulldogs.com,North Dakota Income Tax for blue collar workers,0.04,British Columbia Income Tax for lawyers,0.265,,,,,1,1,2018-12-02,9999-12-31
103,315-69-8629,ACTIVE,Barron,Utpala,,U,3,1972-06-07,14776 St. Phillip Court,None,45234,Huntsville,Nova Scotia,Canada,(591) 210-1841,(645) 082-7266,,Utpala.Barron@ip6.li,Utpala.Barron@netdove.net,Georgia Income Tax for the elderly,0.05,Alaska Income Tax for children,0.0,bar3565,825,3469329,HighValue+Spender,1,1,2018-12-02,9999-12-31
104,837-03-3554,ACTIVE,Zukas,Mirelle,,U,2,1967-10-21,23449 Howell Street,None,V6X 1Q8,Mesquite,NY,United States of America,+1 (883) 435-6685,+1 (606) 189-8836,,Mirelle.Zukas@peacemail.com,None,Ohio Income Tax for everyone else,0.0541,Maryland Income Tax for school teachers,0.02,,,,,1,1,2018-12-02,9999-12-31
105,238-67-0451,INACTIVE,Rashed,Lou,Z,U,3,1975-12-17,20839 Hudson Street,None,15221,Montpelier,OK,United States of America,(308) 625-8351,,(572) 638-4277,Lou.Z.Rashed@mailvault.com,None,Prince Edward Island Income Tax for everyone else,0.4437,Mississippi Income Tax for the elderly,0.03,,,,,1,1,2018-12-02,9999-12-31
106,963-47-1255,ACTIVE,Niebudek,Vale,H,U,3,1962-04-13,12709 Wycliffe Crescent,None,V6S 1W7,Billings,British Columbia,Canada,(322) 713-3780,299-5800,875-8560,Vale.H.Niebudek@myfastmail.com,None,West Virginia Income Tax for inherited wealth,0.065,Georgia Income Tax for doctors and lawyers,0.04,,,,,1,1,2018-12-02,9999-12-31
107,580-54-1788,ACTIVE,Ridgeway,Monling,,U,2,1977-11-07,2063 Kerry Lower,None,M5D 1Y5,Birmingham,MO,Canada,898-5663,290-5160,964-7169,Monling.Ridgeway@RespectAnimals.com,Monling.Ridgeway@ProtectAnimals.com,Saskatchewan Income Tax for inherited wealth,0.45,Missouri Income Tax for the masses,0.03,,,,,1,1,2018-12-02,9999-12-31
108,723-89-8745,INACTIVE,Palik,Dupuy,,U,1,1975-05-20,21404 Sheriden South,None,85760,Garden Grove,PA,United States of America,+1 (313) 018-7180,+1 (629) 474-3818,,Dupuy.Palik@gmx.hk,None,Yukon Income Tax for everyone else,0.3212,Iowa Income Tax for the masses,0.0252,,,,,1,1,2018-12-02,9999-12-31
109,745-62-4865,INACTIVE,Battersby,Mariam,,U,3,2015-07-29,11724 Randolph Park,None,V6U 1R1,Huntington,MN,Canada,912-9886,892-1563,,Mariam.Battersby@eml.cc,Mariam.Battersby@gmx.it,Vermont Income Tax for school teachers,0.0,Wyoming Income Tax for blue collar workers,0.0,,,,,1,1,2018-12-02,9999-12-31
110,275-85-2352,INACTIVE,Hooton,Norbert,,U,3,1995-08-20,7357 Crosby Drive,None,03103,Waco,Prince Edward Island,United States of America,164-8326,440-4178,251-5095,Norbert.Hooton@consultant.com,None,Nova Scotia Income Tax for inherited wealth,0.4434,Nebraska Income Tax for school teachers,0.039,,,,,1,1,2018-12-02,9999-12-31
111,826-23-1920,ACTIVE,Rollins,Gene,,U,3,1932-02-04,18244 Fairfield North,None,V6F 1R5,Fort Collins,MI,United States of America,220-8106,648-3497,+1 (782) 617-5064,Gene.Rollins@care2.com,Gene.Rollins@ip6.li,North Dakota Income Tax for blue collar workers,0.04,Idaho Income Tax for the masses,0.0289,Rol1373,684,1511125,HighValue,1,1,2018-12-02,9999-12-31
112,284-16-9450,ACTIVE,Ellis,Loralyn,J,U,1,1930-12-06,1053 South West,None,68129,Paterson,New Brunswick,Canada,+1 (241) 543-8418,+1 (846) 469-1425,221-5683,Loralyn.J.Ellis@myfastmail.com,Loralyn.J.Ellis@gmx.sg,North Dakota Income Tax for the masses,0.08,Ohio Income Tax for blue collar workers,0.0069,ell5974,351,123996,HighValue+Expenses,1,1,2018-12-02,9999-12-31
113,143-66-3668,INACTIVE,Newkirk,Yan-Zhen,,U,3,1996-11-07,3504 Regency Avenue,None,74122,Sherbrooke,PA,United States of America,(845) 555-1141,,,Yan-Zhen.Newkirk@gmx.hk,Yan-Zhen.Newkirk@gmx.com,Montana Income Tax for inherited wealth,0.11,Iowa Income Tax for the masses,0.0252,,,,,1,1,2018-12-02,9999-12-31
114,133-84-3794,ACTIVE,Walters,Sam,,U,2,1970-11-25,6095 Coralberry North,None,M9E 1U9,Boise,British Columbia,United States of America,070-8332,919-3579,,Sam.Walters@buffaloes.com,None,Georgia Income Tax for the elderly,0.05,District of Columbia Income Tax for workers,0.095,,,,,1,1,2018-12-02,9999-12-31
115,669-31-7694,INACTIVE,Reese,Prissie,,U,2,2006-02-13,18126 Commerce Upper,None,73133,Chicago,SC,United States of America,319-3234,,,Prissie.Reese@myfastmail.com,None,Saskatchewan Income Tax for the masses,0.275,Newfoundland Income Tax for inherited wealth,0.4864,,,,,1,1,2018-12-02,9999-12-31
116,802-62-3756,ACTIVE,Chan,Jeane,,U,3,1972-05-03,12635 Olympia East,None,99634,Frederick,OK,United States of America,+1 (511) 429-5757,(736) 811-9109,+1 (567) 508-7843,Jeane.Chan@myfastmail.com,Jeane.Chan@gmx.fr,Kentucky Income Tax for school teachers,0.03,Northwest Territories Income Tax for children,0.0,,,,,1,1,2018-12-02,9999-12-31
117,011-22-1767,ACTIVE,Ibarra,Cari,,U,2,1961-01-27,21623 Worley Lane,Apt. 716,32210,San Francisco,CT,United States of America,929-1270,734-9097,,Cari.Ibarra@safe-mail.net,Cari.Ibarra@peacemail.com,Kansas Income Tax for doctors and lawyers,0.035,Arizona Income Tax for school teachers,0.0287,,,,,1,1,2018-12-02,9999-12-31
118,022-42-9964,ACTIVE,Baulch,Avis,C,U,2,1953-12-16,22060 Highland Street,None,93749,Greensboro,OH,United States of America,847-1266,(639) 377-4383,022-6320,Avis.C.Baulch@mail.be,Avis.C.Baulch@operamail.com,New York Income Tax for the masses,0.04,Mississippi Income Tax for inherited wealth,0.05,,,,,1,1,2018-12-02,9999-12-31
119,686-25-6024,INACTIVE,Dokuzoguz,Iris,F,U,3,1930-05-22,21145 Olmos Drive,None,99714,Lexington,SC,United States of America,+1 (418) 203-7439,727-7928,,Iris.F.Dokuzoguz@amplimail.com,Iris.F.Dokuzoguz@netdove.net,Oregon Income Tax for inherited wealth,0.09,New York Income Tax for children,0.0,,,,,1,1,2018-12-02,9999-12-31
120,238-65-1157,INACTIVE,Lapointe,Rizwan,,F,3,1956-01-01,22014 Rose Park,Suite 472,10246,Anchorage,IA,United States of America,513-4539,710-1718,735-0263,Rizwan.Lapointe@spamavert.com,Rizwan.Lapointe@moose-mail.com,Kentucky Income Tax for school teachers,0.03,Nova Scotia Income Tax for children,0.0,LAP3782,816,1351570,Spender,1,1,2018-12-02,9999-12-31
121,254-35-6750,INACTIVE,Corace,Dicky,,M,3,1961-09-01,15565 Washington Crescent,None,89011,Knoxville,Manitoba,United States of America,(289) 522-9382,835-7708,(866) 105-1489,Dicky.Corace@hushmail.me,Dicky.Corace@SoftHome.net,West Virginia Income Tax for inherited wealth,0.065,Minnesota Income Tax for doctors and lawyers,0.066,,,,,1,1,2018-12-02,9999-12-31
122,941-36-0009,INACTIVE,Tyler,Nicki,,U,3,1919-07-18,19730 Burgoyne Lane,None,19034,Whitehorse,NE,United States of America,(527) 137-7615,222-9475,,Nicki.Tyler@shtrudel.tv,None,Iowa Income Tax for blue collar workers,0.0359,Oklahoma Income Tax for the masses,0.0318,,,,,1,1,2018-12-02,9999-12-31
123,752-49-7611,INACTIVE,Niu,Charleen,A,U,1,2014-02-05,18326 Rampart South,Suite 454,19160,Whitehorse,PA,United States of America,529-8919,046-3253,,Charleen.A.Niu@kify.net,Charleen.A.Niu@netdove.net,Arizona Income Tax for school teachers,0.0287,Oregon Income Tax for doctors and lawyers,0.07,NIU1985,731,1765016,HighValue+Expenses+Boomer+Spender,1,1,2018-12-02,9999-12-31
124,933-95-1750,INACTIVE,Igglesden,Silvia,,F,3,1975-01-17,20237 Kane Court,None,T5D 1Y8,Worcester,NC,United States of America,561-3461,,152-5892,Silvia.Igglesden@mailmaniacs.com,Silvia.Igglesden@kify.net,Nova Scotia Income Tax for children,0.0,Ohio Income Tax for school teachers,0.0148,,,,,1,1,2018-12-02,9999-12-31
125,219-20-3266,ACTIVE,Henein,Theresa,W,U,3,1999-11-13,16735 Starling South,None,85764,Los Angeles,AK,United States of America,596-6730,+1 (554) 342-9075,,Theresa.W.Henein@hushmail.me,None,Oregon Income Tax for doctors and lawyers,0.07,Nunavut Income Tax for the elderly,0.309,,,,,1,1,2018-12-02,9999-12-31
126,340-23-1324,INACTIVE,Inscoe,Gilberta,V,M,1,1925-10-03,10959 Throckmorton East,None,20003,Sioux Falls,Nova Scotia,United States of America,370-8561,(944) 388-2899,(381) 885-3340,Gilberta.V.Inscoe@wildmail.com,Gilberta.V.Inscoe@deacons.com,Northwest Territories Income Tax for doctors,0.279,Ontario Income Tax for the unemployed,0.3306,,,,,1,1,2018-12-02,9999-12-31
127,540-17-4733,ACTIVE,Fiszman,Umakanth,C,F,,1928-09-19,23607 Idlewild Way,None,95164,Corona,ID,United States of America,(691) 470-5913,(578) 307-9410,,Umakanth.C.Fiszman@mail.be,None,Ontario Income Tax for those driving SUVs,0.3939,Virginia Income Tax for the elderly,0.0325,,,,,1,0,2018-12-02,9999-12-31
128,871-94-7904,ACTIVE,Hayes,Gerianna,,U,3,1938-05-28,12357 Hayes Lower,None,V6Z 1W2,Pembroke Pines,New Brunswick,United States of America,+1 (905) 921-7902,510-7282,082-8004,Gerianna.Hayes@icqmail.com,None,New York Income Tax for doctors and lawyers,0.0543,Northwest Territories Income Tax for doctors,0.279,,,,,1,1,2018-12-02,9999-12-31
129,411-01-5512,ACTIVE,Dransfield,Sibley,,U,,1920-11-23,3146 Howser Lane,None,78524,Allentown,Quebec,United States of America,740-4209,+1 (371) 335-8263,,Sibley.Dransfield@vegemail.com,Sibley.Dransfield@box.az,New York Income Tax for doctors and lawyers,0.0543,British Columbia Income Tax for everyone else,0.417,,,,,1,0,2018-12-02,9999-12-31
130,600-72-2693,ACTIVE,Vezeau,Catha,L,U,3,1930-05-31,23435 Western Road,None,V6C 1U1,Reno,AL,United States of America,599-8800,362-9479,,Catha.L.Vezeau@army.com,None,Ontario Income Tax for those driving SUVs,0.3939,Montana Income Tax for everyone else,0.08,VEZ2992,634,1682874,HighValue+Expenses+Boomer,1,1,2018-12-02,9999-12-31
131,514-59-7844,INACTIVE,Lefebvre,Chau,P,U,3,1932-01-17,6065 Irene Avenue,Apt. 526,35807,Knoxville,AZ,United States of America,(884) 043-0672,+1 (820) 647-8953,+1 (701) 822-1484,Chau.P.Lefebvre@mail.com,None,Delaware Income Tax for inherited wealth,0.06,Montana Income Tax for the unemployed,0.07,Lef7593,320,3719999,,1,1,2018-12-02,9999-12-31
132,475-93-0488,ACTIVE,Speight,Karin,A,U,2,1966-05-03,15591 Holgate Lane,None,H2F 1X2,Livonia,Prince Edward Island,United States of America,+1 (589) 098-6362,(724) 379-8643,,Karin.A.Speight@mail2world.com,Karin.A.Speight@taunusstein.net,Maryland Income Tax for the masses,0.039,Saskatchewan Income Tax for doctors and lawyers,0.38,,,,,1,0,2018-12-02,9999-12-31
133,312-19-2089,ACTIVE,Coord,Fintan,K,U,3,2006-10-29,2992 Wakeforest Lane,None,95403,Columbus,ID,United States of America,282-4882,,,Fintan.K.Coord@deadaddress.com,None,California Tax for inherited wealth,0.093,Alabama Tax for inherited wealth,0.05,,,,,1,1,2018-12-02,9999-12-31
134,922-83-8614,ACTIVE,Majors,Emilio,,U,3,1943-02-08,5385 Young West,None,85225,Sydney,Nova Scotia,United States of America,768-9176,+1 (217) 769-1112,,Emilio.Majors@gawab.com,None,South Carolina Income Tax for the elderly,0.061,Mississippi Income Tax for the elderly,0.03,,,,,1,1,2018-12-02,9999-12-31
135,857-69-9411,ACTIVE,Helpb,Oliy,L,U,3,1943-10-31,17293 Macon Avenue,None,90052,Lincoln,NV,United States of America,229-5085,,,Oliy.L.Helpb@mail2world.com,None,Alaska Income Tax for children,0.0,New Brunswick Income Tax for inherited wealth,0.4684,,,,,1,0,2018-12-02,9999-12-31
136,378-40-4720,INACTIVE,Tippett,Devan,J,U,3,1984-03-01,15624 Pembrook Boulevard,None,45264,Greensboro,LA,United States of America,681-5710,447-3241,,Devan.J.Tippett@care2.com,None,Utah Income Tax for inherited wealth,0.07,Georgia Income Tax for blue collar workers,0.03,,,,,1,1,2018-12-02,9999-12-31
137,689-94-5150,ACTIVE,Struble,Nam,,U,2,1917-12-13,2929 North Crescent,None,94246,Lancaster,NV,Canada,778-6484,180-7431,,Nam.Struble@lawyer.com,None,Hawaii Income Tax for the masses,0.0428,Nova Scotia Income Tax for the masses,0.16,,,,,1,1,2018-12-02,9999-12-31
138,519-37-7375,INACTIVE,Truchon,Gipsy,Z,M,2,1996-09-22,5190 Whitman Road,None,V6J 1R4,Lancaster,AL,Canada,051-3797,(438) 800-4862,,Gipsy.Z.Truchon@taunusstein.net,None,Georgia Income Tax for school teachers,0.02,Idaho Income Tax for the unemployed,0.0643,,,,,1,1,2018-12-02,9999-12-31
139,353-74-0596,ACTIVE,Kuracina,Joella,,U,2,1935-02-11,17442 Tallowood Upper,None,79412,Syracuse,NY,United States of America,(998) 278-4061,+1 (394) 327-9954,341-5432,Joella.Kuracina@netdove.net,None,Idaho Income Tax for school teachers,0.0377,Delaware Income Tax for the elderly,0.0283,,,,,1,1,2018-12-02,9999-12-31
140,755-50-3097,ACTIVE,Noseworthy,Daryn,M,U,3,1918-09-18,19893 Highland Park Upper,None,55434,Honolulu,DE,United States of America,+1 (246) 448-5809,,+1 (549) 684-8371,Daryn.M.Noseworthy@born2frag.de,Daryn.M.Noseworthy@consultant.com,Missouri Income Tax for doctors and lawyers,0.015,Quebec Income Tax for inherited wealth,0.245,,,,,1,1,2018-12-02,9999-12-31
